learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,loss_function_class,loss_function_params,metrics,epochs,activation_layers,pca_threshold,pca,pca_transform,n_splits,class_weights_enabled,outlier_dict,stratification_enabled,lr_schedule_enabled,lr_schedule_strategy,dropout_enabled,dropout_rate,early_stopping_metric,model,scaler,outlier_detection,avg_score,variance_score,avg_accuracy,avg_precision,avg_recall,avg_f1_score,avg_TP_accuracy,avg_TN_accuracy,avg_TP_TN_accuracy,confusion_matrix,validation_training_success,validation_training_improvement,validation_test_success,validation_test_improvement,validation_avg_train_test_improvement,validation_train_test_harmonic_mean,validation_train_test_geometric_mean,num_layers,iteration_number
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E83484370>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42589247   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           2.02011538
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,1
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.01}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E89A2CE50>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.43618217   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           1.97762263
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,2
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E8A21DD30>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42917341   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           1.64009368
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,3
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.0001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E8A4E1280>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42673433   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           1.91207004
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,4
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.1}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E929C55B0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42651176   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           2.05191278
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,5
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.01}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E93110CD0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42477319   0.54119509   0.79521275   0.79356569   1.
 296.          77.           3.           0.           1.92445064
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7952127659574468,1.0,0.0375,0.072289156626506,1.0,0.7935656836461126,0.8967828418230563,"[[  3  77]
 [  0 296]]",0.7988291644491751,0.0148749154834346,0.7034883720930233,0.004149377593361,0.0095121465383978,0.0064887184746898,0.0078563121762123,1,6
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E9C4CA9D0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.43226874   0.50625002   0.78723407   0.78723407   1.
 296.          80.           0.           0.           1.58402014
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,7
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E9BACB490>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42626336   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           2.48112369
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,8
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021E9C0723D0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.53233331   0.5          0.78723407   0.78723407   1.
 296.          80.           0.           0.           2.06430435
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7872340425531915,0.0,0.0,0.0,0.0,0.7872340425531915,0.3936170212765957,"[[  0  80]
 [  0 296]]",0.7865886109632784,-0.0006761325219743,0.6875,-0.0186721991701245,-0.0096741658460494,-0.0013050097882479,,1,9
0.1,64,"(tf.keras.optimizers.Adamax, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1})",<class 'keras.optimizers.optimizer_experimental.adamax.Adamax'>,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'learning_rate': 0.1}","(tf.keras.losses.Hinge, {'reduction': 'auto'})",<class 'keras.losses.Hinge'>,{'reduction': 'auto'},"[(<class 'keras.metrics.metrics.AUC'>, {}), (<class 'keras.metrics.metrics.BinaryAccuracy'>, {}), (<class 'keras.metrics.metrics.Precision'>, {}), (<class 'keras.metrics.metrics.Recall'>, {}), (<class 'keras.metrics.metrics.TruePositives'>, {}), (<class 'keras.metrics.metrics.FalsePositives'>, {}), (<class 'keras.metrics.metrics.TrueNegatives'>, {}), (<class 'keras.metrics.metrics.FalseNegatives'>, {}), (<class 'keras.metrics.metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 256, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",True,True,"{'method': step_decay_50_5, 'description': 'Step Decay 50% every 5 epochs'}",True,0.7,loss,<keras.engine.sequential.Sequential object at 0x0000021EA54625B0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.42521507   0.54915541   0.79521275   0.79356569   1.
 296.          77.           3.           0.           1.92413235
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7952127659574468,1.0,0.0375,0.072289156626506,1.0,0.7935656836461126,0.8967828418230563,"[[  3  77]
 [  0 296]]",0.7993613624268228,0.0155510480054089,0.6991279069767442,-0.0020746887966805,0.0067381796043642,-0.0047881752852988,,1,10
